name,value,date
DHL,NA,1/10/2000
DHL,NA,1/1/2001
DHL,NA,1/2/2001
DHL,NA,1/3/2001
DHL,NA,1/4/2001
DHL,NA,1/5/2001
DHL,NA,1/6/2001
DHL,NA,1/7/2001
DHL,NA,1/8/2001
DHL,NA,1/9/2001
DHL,NA,1/10/2001
DHL,NA,1/1/2002
DHL,NA,1/2/2002
DHL,NA,1/3/2002
DHL,NA,1/4/2002
DHL,NA,1/5/2002
DHL,NA,1/6/2002
DHL,NA,1/7/2002
DHL,NA,1/8/2002
DHL,NA,1/9/2002
DHL,NA,1/10/2002
DHL,NA,1/1/2003
DHL,NA,1/2/2003
DHL,NA,1/3/2003
DHL,NA,1/4/2003
DHL,NA,1/5/2003
DHL,NA,1/6/2003
DHL,NA,1/7/2003
DHL,NA,1/8/2003
DHL,NA,1/9/2003
DHL,NA,1/10/2003
DHL,NA,1/1/2004
DHL,NA,1/2/2004
DHL,NA,1/3/2004
DHL,NA,1/4/2004
DHL,NA,1/5/2004
DHL,NA,1/6/2004
DHL,NA,1/7/2004
DHL,NA,1/8/2004
DHL,NA,1/9/2004
DHL,NA,1/10/2004
DHL,NA,1/1/2005
DHL,NA,1/2/2005
DHL,NA,1/3/2005
DHL,NA,1/4/2005
DHL,NA,1/5/2005
DHL,NA,1/6/2005
DHL,NA,1/7/2005
DHL,NA,1/8/2005
DHL,NA,1/9/2005
DHL,NA,1/10/2005
DHL,NA,1/1/2006
DHL,NA,1/2/2006
DHL,NA,1/3/2006
DHL,NA,1/4/2006
DHL,NA,1/5/2006
DHL,NA,1/6/2006
DHL,NA,1/7/2006
DHL,NA,1/8/2006
DHL,NA,1/9/2006
DHL,NA,1/10/2006
DHL,NA,1/1/2007
DHL,NA,1/2/2007
DHL,NA,1/3/2007
DHL,NA,1/4/2007
DHL,NA,1/5/2007
DHL,NA,1/6/2007
DHL,NA,1/7/2007
DHL,NA,1/8/2007
DHL,NA,1/9/2007
DHL,NA,1/10/2007
DHL,NA,1/1/2008
DHL,NA,1/2/2008
DHL,NA,1/3/2008
DHL,NA,1/4/2008
DHL,NA,1/5/2008
DHL,NA,1/6/2008
DHL,NA,1/7/2008
DHL,NA,1/8/2008
DHL,NA,1/9/2008
DHL,NA,1/10/2008
DHL,NA,1/1/2009
DHL,NA,1/2/2009
DHL,NA,1/3/2009
DHL,NA,1/4/2009
DHL,NA,1/5/2009
DHL,NA,1/6/2009
DHL,NA,1/7/2009
DHL,NA,1/8/2009
DHL,NA,1/9/2009
DHL,NA,1/10/2009
DHL,NA,1/1/2010
DHL,NA,1/2/2010
DHL,NA,1/3/2010
DHL,NA,1/4/2010
DHL,NA,1/5/2010
DHL,NA,1/6/2010
DHL,NA,1/7/2010
DHL,NA,1/8/2010
DHL,NA,1/9/2010
DHL,NA,1/10/2010
DHL,NA,1/1/2011
DHL,NA,1/2/2011
DHL,NA,1/3/2011
DHL,NA,1/4/2011
DHL,NA,1/5/2011
DHL,NA,1/6/2011
DHL,NA,1/7/2011
DHL,NA,1/8/2011
DHL,NA,1/9/2011
DHL,NA,1/10/2011
DHL,NA,1/1/2012
DHL,NA,1/2/2012
DHL,NA,1/3/2012
DHL,NA,1/4/2012
DHL,NA,1/5/2012
DHL,NA,1/6/2012
DHL,NA,1/7/2012
DHL,NA,1/8/2012
DHL,NA,1/9/2012
DHL,NA,1/10/2012
DHL,NA,1/1/2013
DHL,NA,1/2/2013
DHL,NA,1/3/2013
DHL,NA,1/4/2013
DHL,NA,1/5/2013
DHL,NA,1/6/2013
DHL,NA,1/7/2013
DHL,NA,1/8/2013
DHL,NA,1/9/2013
DHL,NA,1/10/2013
Dior,NA,1/1/2000
Dior,NA,1/2/2000
Dior,NA,1/3/2000
Dior,NA,1/4/2000
Dior,NA,1/5/2000
Dior,NA,1/6/2000
Dior,NA,1/7/2000
Dior,NA,1/8/2000
Dior,NA,1/9/2000
Dior,NA,1/10/2000
Dior,NA,1/1/2001
Dior,NA,1/2/2001
Dior,NA,1/3/2001
Dior,NA,1/4/2001
Dior,NA,1/5/2001
Dior,NA,1/6/2001
Dior,NA,1/7/2001
Dior,NA,1/8/2001
Dior,NA,1/9/2001
Dior,NA,1/10/2001
Dior,NA,1/1/2002
Dior,NA,1/2/2002
Dior,NA,1/3/2002
Dior,NA,1/4/2002
Dior,NA,1/5/2002
Dior,NA,1/6/2002
Dior,NA,1/7/2002
Dior,NA,1/8/2002
Dior,NA,1/9/2002
Dior,NA,1/10/2002
Dior,NA,1/1/2003
Dior,NA,1/2/2003
Dior,NA,1/3/2003
Dior,NA,1/4/2003
Dior,NA,1/5/2003
Dior,NA,1/6/2003
Dior,NA,1/7/2003
Dior,NA,1/8/2003
Dior,NA,1/9/2003
Dior,NA,1/10/2003
Dior,NA,1/1/2004
Dior,NA,1/2/2004
Dior,NA,1/3/2004
Dior,NA,1/4/2004
Dior,NA,1/5/2004
Dior,NA,1/6/2004
Dior,NA,1/7/2004
Dior,NA,1/8/2004
Dior,NA,1/9/2004
Dior,NA,1/10/2004
Dior,NA,1/1/2005
Dior,NA,1/2/2005
Dior,NA,1/3/2005
Dior,NA,1/4/2005
Dior,NA,1/5/2005
Dior,NA,1/6/2005
Dior,NA,1/7/2005
Dior,NA,1/8/2005
Dior,NA,1/9/2005
Dior,NA,1/10/2005
Dior,NA,1/1/2006
Dior,NA,1/2/2006
Dior,NA,1/3/2006
Dior,NA,1/4/2006
Dior,NA,1/5/2006
Dior,NA,1/6/2006
Dior,NA,1/7/2006
Dior,NA,1/8/2006
Dior,NA,1/9/2006
Dior,NA,1/10/2006
Dior,NA,1/1/2007
Dior,NA,1/2/2007
Dior,NA,1/3/2007
Dior,NA,1/4/2007
Dior,NA,1/5/2007
Dior,NA,1/6/2007
Dior,NA,1/7/2007
Dior,NA,1/8/2007
Dior,NA,1/9/2007
Dior,NA,1/10/2007
Dior,NA,1/1/2008
Dior,NA,1/2/2008
Dior,NA,1/3/2008
Dior,NA,1/4/2008
Dior,NA,1/5/2008
Dior,NA,1/6/2008
Dior,NA,1/7/2008
Dior,NA,1/8/2008
Dior,NA,1/9/2008
Dior,NA,1/10/2008
Dior,NA,1/1/2009
Dior,NA,1/2/2009
Dior,NA,1/3/2009
Dior,NA,1/4/2009
Dior,NA,1/5/2009
Dior,NA,1/6/2009
Dior,NA,1/7/2009
Dior,NA,1/8/2009
Dior,NA,1/9/2009
Dior,NA,1/10/2009
Dior,NA,1/1/2010
Dior,NA,1/2/2010
Dior,NA,1/3/2010
Dior,NA,1/4/2010
Dior,NA,1/5/2010
Dior,NA,1/6/2010
Dior,NA,1/7/2010
Dior,NA,1/8/2010
Dior,NA,1/9/2010
Dior,NA,1/10/2010
Dior,NA,1/1/2011
Dior,NA,1/2/2011
Dior,NA,1/3/2011
Dior,NA,1/4/2011
Dior,NA,1/5/2011
Dior,NA,1/6/2011
Dior,NA,1/7/2011
Dior,NA,1/8/2011
Dior,NA,1/9/2011
Dior,NA,1/10/2011
Dior,NA,1/1/2012
Dior,NA,1/2/2012
Dior,NA,1/3/2012
Dior,NA,1/4/2012
Dior,NA,1/5/2012
Dior,NA,1/6/2012
Dior,NA,1/7/2012
Dior,NA,1/8/2012
Dior,NA,1/9/2012
Dior,NA,1/10/2012
Dior,NA,1/1/2013
Dior,NA,1/2/2013
Dior,NA,1/3/2013
Dior,NA,1/4/2013
Dior,NA,1/5/2013
Dior,NA,1/6/2013
Dior,NA,1/7/2013
Dior,NA,1/8/2013
Dior,NA,1/9/2013
Dior,NA,1/10/2013
Dior,NA,1/1/2014
Dior,NA,1/2/2014
Dior,NA,1/3/2014
Dior,NA,1/4/2014
Dior,NA,1/5/2014
Dior,NA,1/6/2014
Dior,NA,1/7/2014
Dior,NA,1/8/2014
Dior,NA,1/9/2014
Dior,NA,1/10/2014
Dior,NA,1/1/2015
Dior,NA,1/2/2015
Dior,NA,1/3/2015
Dior,NA,1/4/2015
Dior,NA,1/5/2015
Dior,NA,1/6/2015
Dior,NA,1/7/2015
Dior,NA,1/8/2015
Dior,NA,1/9/2015
Dior,NA,1/10/2015
Discovery,NA,1/1/2000
Discovery,NA,1/2/2000
Discovery,NA,1/3/2000
Discovery,NA,1/4/2000
Discovery,NA,1/5/2000
Discovery,NA,1/6/2000
Discovery,NA,1/7/2000
Discovery,NA,1/8/2000
Discovery,NA,1/9/2000
Discovery,NA,1/10/2000
Discovery,NA,1/1/2001
Discovery,NA,1/2/2001
Discovery,NA,1/3/2001
Discovery,NA,1/4/2001
Discovery,NA,1/5/2001
Discovery,NA,1/6/2001
Discovery,NA,1/7/2001
Discovery,NA,1/8/2001
Discovery,NA,1/9/2001
Discovery,NA,1/10/2001
Discovery,NA,1/1/2002
Discovery,NA,1/2/2002
Discovery,NA,1/3/2002
Discovery,NA,1/4/2002
Discovery,NA,1/5/2002
Discovery,NA,1/6/2002
Discovery,NA,1/7/2002
Discovery,NA,1/8/2002
Discovery,NA,1/9/2002
Discovery,NA,1/10/2002
Discovery,NA,1/1/2003
Discovery,NA,1/2/2003
Discovery,NA,1/3/2003
Discovery,NA,1/4/2003
Discovery,NA,1/5/2003
Discovery,NA,1/6/2003
Discovery,NA,1/7/2003
Discovery,NA,1/8/2003
Discovery,NA,1/9/2003
Discovery,NA,1/10/2003
Discovery,NA,1/1/2004
Discovery,NA,1/2/2004
Discovery,NA,1/3/2004
Discovery,NA,1/4/2004
Discovery,NA,1/5/2004
Discovery,NA,1/6/2004
Discovery,NA,1/7/2004
Discovery,NA,1/8/2004
Discovery,NA,1/9/2004
Discovery,NA,1/10/2004
Discovery,NA,1/1/2005
Discovery,NA,1/2/2005
Discovery,NA,1/3/2005
Discovery,NA,1/4/2005
Discovery,NA,1/5/2005
Discovery,NA,1/6/2005
Discovery,NA,1/7/2005
Discovery,NA,1/8/2005
Discovery,NA,1/9/2005
Discovery,NA,1/10/2005
Discovery,NA,1/1/2006
Discovery,NA,1/2/2006
Discovery,NA,1/3/2006
Discovery,NA,1/4/2006
Discovery,NA,1/5/2006
Discovery,NA,1/6/2006
Discovery,NA,1/7/2006
Discovery,NA,1/8/2006
Discovery,NA,1/9/2006
Discovery,NA,1/10/2006
Discovery,NA,1/1/2007
Discovery,NA,1/2/2007
Discovery,NA,1/3/2007
Discovery,NA,1/4/2007
Discovery,NA,1/5/2007
Discovery,NA,1/6/2007
Discovery,NA,1/7/2007
Discovery,NA,1/8/2007
Discovery,NA,1/9/2007
Discovery,NA,1/10/2007
Discovery,NA,1/1/2008
Discovery,NA,1/2/2008
Discovery,NA,1/3/2008
Discovery,NA,1/4/2008
Discovery,NA,1/5/2008
Discovery,NA,1/6/2008
Discovery,NA,1/7/2008
Discovery,NA,1/8/2008
Discovery,NA,1/9/2008
Discovery,NA,1/10/2008
Discovery,NA,1/1/2009
Discovery,NA,1/2/2009
Discovery,NA,1/3/2009
Discovery,NA,1/4/2009
Discovery,NA,1/5/2009
Discovery,NA,1/6/2009
Discovery,NA,1/7/2009
Discovery,NA,1/8/2009
Discovery,NA,1/9/2009
Discovery,NA,1/10/2009
Discovery,NA,1/1/2010
Discovery,NA,1/2/2010
Discovery,NA,1/3/2010
Discovery,NA,1/4/2010
Discovery,NA,1/5/2010
Discovery,NA,1/6/2010
Discovery,NA,1/7/2010
Discovery,NA,1/8/2010
Discovery,NA,1/9/2010
Discovery,NA,1/10/2010
Discovery,NA,1/1/2011
Discovery,NA,1/2/2011
Discovery,NA,1/3/2011
Discovery,NA,1/4/2011
Discovery,NA,1/5/2011
Discovery,NA,1/6/2011
Discovery,NA,1/7/2011
Discovery,NA,1/8/2011
Discovery,NA,1/9/2011
Discovery,NA,1/10/2011
Discovery,NA,1/1/2012
Discovery,NA,1/2/2012
Discovery,NA,1/3/2012
Discovery,NA,1/4/2012
Discovery,NA,1/5/2012
Discovery,NA,1/6/2012
Discovery,NA,1/7/2012
Discovery,NA,1/8/2012
Discovery,NA,1/9/2012
Discovery,NA,1/10/2012
eBay,NA,1/1/2000
eBay,NA,1/2/2000
eBay,NA,1/3/2000
eBay,NA,1/4/2000
eBay,NA,1/5/2000
eBay,NA,1/6/2000
eBay,NA,1/7/2000
eBay,NA,1/8/2000
eBay,NA,1/9/2000
eBay,NA,1/10/2000
eBay,NA,1/1/2001
eBay,NA,1/2/2001
eBay,NA,1/3/2001
eBay,NA,1/4/2001
eBay,NA,1/5/2001
eBay,NA,1/6/2001
eBay,NA,1/7/2001
eBay,NA,1/8/2001
eBay,NA,1/9/2001
eBay,NA,1/10/2001
eBay,NA,1/1/2002
eBay,NA,1/2/2002
eBay,NA,1/3/2002
eBay,NA,1/4/2002
eBay,NA,1/5/2002
eBay,NA,1/6/2002
eBay,NA,1/7/2002
eBay,NA,1/8/2002
eBay,NA,1/9/2002
eBay,NA,1/10/2002
eBay,NA,1/1/2003
eBay,NA,1/2/2003
eBay,NA,1/3/2003
eBay,NA,1/4/2003
eBay,NA,1/5/2003
eBay,NA,1/6/2003
eBay,NA,1/7/2003
eBay,NA,1/8/2003
eBay,NA,1/9/2003
eBay,NA,1/10/2003
Facebook,NA,1/1/2000
Facebook,NA,1/2/2000
Facebook,NA,1/3/2000
Facebook,NA,1/4/2000
Facebook,NA,1/5/2000
Facebook,NA,1/6/2000
Facebook,NA,1/7/2000
Facebook,NA,1/8/2000
Facebook,NA,1/9/2000
Facebook,NA,1/10/2000
Facebook,NA,1/1/2001
Facebook,NA,1/2/2001
Facebook,NA,1/3/2001
Facebook,NA,1/4/2001
Facebook,NA,1/5/2001
Facebook,NA,1/6/2001
Facebook,NA,1/7/2001
Facebook,NA,1/8/2001
Facebook,NA,1/9/2001
Facebook,NA,1/10/2001
Facebook,NA,1/1/2002
Facebook,NA,1/2/2002
Facebook,NA,1/3/2002
Facebook,NA,1/4/2002
Facebook,NA,1/5/2002
Facebook,NA,1/6/2002
Facebook,NA,1/7/2002
Facebook,NA,1/8/2002
Facebook,NA,1/9/2002
Facebook,NA,1/10/2002
Facebook,NA,1/1/2003
Facebook,NA,1/2/2003
Facebook,NA,1/3/2003
Facebook,NA,1/4/2003
Facebook,NA,1/5/2003
Facebook,NA,1/6/2003
Facebook,NA,1/7/2003
Facebook,NA,1/8/2003
Facebook,NA,1/9/2003
Facebook,NA,1/10/2003
Facebook,NA,1/1/2004
Facebook,NA,1/2/2004
Facebook,NA,1/3/2004
Facebook,NA,1/4/2004
Facebook,NA,1/5/2004
Facebook,NA,1/6/2004
Facebook,NA,1/7/2004
Facebook,NA,1/8/2004
Facebook,NA,1/9/2004
Facebook,NA,1/10/2004
Facebook,NA,1/1/2005
Facebook,NA,1/2/2005
Facebook,NA,1/3/2005
Facebook,NA,1/4/2005
Facebook,NA,1/5/2005
Facebook,NA,1/6/2005
Facebook,NA,1/7/2005
Facebook,NA,1/8/2005
Facebook,NA,1/9/2005
Facebook,NA,1/10/2005
Facebook,NA,1/1/2006
Facebook,NA,1/2/2006
Facebook,NA,1/3/2006
Facebook,NA,1/4/2006
Facebook,NA,1/5/2006
Facebook,NA,1/6/2006
Facebook,NA,1/7/2006
Facebook,NA,1/8/2006
Facebook,NA,1/9/2006
Facebook,NA,1/10/2006
Facebook,NA,1/1/2007
Facebook,NA,1/2/2007
Facebook,NA,1/3/2007
Facebook,NA,1/4/2007
Facebook,NA,1/5/2007
Facebook,NA,1/6/2007
Facebook,NA,1/7/2007
Facebook,NA,1/8/2007
Facebook,NA,1/9/2007
Facebook,NA,1/10/2007
Facebook,NA,1/1/2008
Facebook,NA,1/2/2008
Facebook,NA,1/3/2008
Facebook,NA,1/4/2008
Facebook,NA,1/5/2008
Facebook,NA,1/6/2008
Facebook,NA,1/7/2008
Facebook,NA,1/8/2008
Facebook,NA,1/9/2008
Facebook,NA,1/10/2008
Facebook,NA,1/1/2009
Facebook,NA,1/2/2009
Facebook,NA,1/3/2009
Facebook,NA,1/4/2009
Facebook,NA,1/5/2009
Facebook,NA,1/6/2009
Facebook,NA,1/7/2009
Facebook,NA,1/8/2009
Facebook,NA,1/9/2009
Facebook,NA,1/10/2009
Facebook,NA,1/1/2010
Facebook,NA,1/2/2010
Facebook,NA,1/3/2010
Facebook,NA,1/4/2010
Facebook,NA,1/5/2010
Facebook,NA,1/6/2010
Facebook,NA,1/7/2010
Facebook,NA,1/8/2010
Facebook,NA,1/9/2010
Facebook,NA,1/10/2010
Facebook,NA,1/1/2011
Facebook,NA,1/2/2011
Facebook,NA,1/3/2011
Facebook,NA,1/4/2011
Facebook,NA,1/5/2011
Facebook,NA,1/6/2011
Facebook,NA,1/7/2011
Facebook,NA,1/8/2011
Facebook,NA,1/9/2011
Facebook,NA,1/10/2011
FedEx,NA,1/1/2000
FedEx,NA,1/2/2000
FedEx,NA,1/3/2000
FedEx,NA,1/4/2000
FedEx,NA,1/5/2000
FedEx,NA,1/6/2000
FedEx,NA,1/7/2000
FedEx,NA,1/8/2000
FedEx,NA,1/9/2000
FedEx,NA,1/10/2000
FedEx,NA,1/1/2003
FedEx,NA,1/2/2003
FedEx,NA,1/3/2003
FedEx,NA,1/4/2003
FedEx,NA,1/5/2003
FedEx,NA,1/6/2003
FedEx,NA,1/7/2003
FedEx,NA,1/8/2003
FedEx,NA,1/9/2003
FedEx,NA,1/10/2003
FedEx,NA,1/1/2004
FedEx,NA,1/2/2004
FedEx,NA,1/3/2004
FedEx,NA,1/4/2004
FedEx,NA,1/5/2004
FedEx,NA,1/6/2004
FedEx,NA,1/7/2004
FedEx,NA,1/8/2004
FedEx,NA,1/9/2004
FedEx,NA,1/10/2004
FedEx,NA,1/1/2005
FedEx,NA,1/2/2005
FedEx,NA,1/3/2005
FedEx,NA,1/4/2005
FedEx,NA,1/5/2005
FedEx,NA,1/6/2005
FedEx,NA,1/7/2005
FedEx,NA,1/8/2005
FedEx,NA,1/9/2005
FedEx,NA,1/10/2005
FedEx,NA,1/1/2006
FedEx,NA,1/2/2006
FedEx,NA,1/3/2006
FedEx,NA,1/4/2006
FedEx,NA,1/5/2006
FedEx,NA,1/6/2006
FedEx,NA,1/7/2006
FedEx,NA,1/8/2006
FedEx,NA,1/9/2006
FedEx,NA,1/10/2006
FedEx,NA,1/1/2007
FedEx,NA,1/2/2007
FedEx,NA,1/3/2007
FedEx,NA,1/4/2007
FedEx,NA,1/5/2007
FedEx,NA,1/6/2007
FedEx,NA,1/7/2007
FedEx,NA,1/8/2007
FedEx,NA,1/9/2007
FedEx,NA,1/10/2007
FedEx,NA,1/1/2008
FedEx,NA,1/2/2008
FedEx,NA,1/3/2008
FedEx,NA,1/4/2008
FedEx,NA,1/5/2008
FedEx,NA,1/6/2008
FedEx,NA,1/7/2008
FedEx,NA,1/8/2008
FedEx,NA,1/9/2008
FedEx,NA,1/10/2008
FedEx,NA,1/1/2009
FedEx,NA,1/2/2009
FedEx,NA,1/3/2009
FedEx,NA,1/4/2009
FedEx,NA,1/5/2009
FedEx,NA,1/6/2009
FedEx,NA,1/7/2009
FedEx,NA,1/8/2009
FedEx,NA,1/9/2009
FedEx,NA,1/10/2009
FedEx,NA,1/1/2010
FedEx,NA,1/2/2010
FedEx,NA,1/3/2010
FedEx,NA,1/4/2010
FedEx,NA,1/5/2010
FedEx,NA,1/6/2010
FedEx,NA,1/7/2010
FedEx,NA,1/8/2010
FedEx,NA,1/9/2010
FedEx,NA,1/10/2010
FedEx,NA,1/1/2011
FedEx,NA,1/2/2011
FedEx,NA,1/3/2011
FedEx,NA,1/4/2011
FedEx,NA,1/5/2011
FedEx,NA,1/6/2011
FedEx,NA,1/7/2011
FedEx,NA,1/8/2011
FedEx,NA,1/9/2011
FedEx,NA,1/10/2011
FedEx,NA,1/1/2012
FedEx,NA,1/2/2012
FedEx,NA,1/3/2012
FedEx,NA,1/4/2012
FedEx,NA,1/5/2012
FedEx,NA,1/6/2012
FedEx,NA,1/7/2012
FedEx,NA,1/8/2012
FedEx,NA,1/9/2012
FedEx,NA,1/10/2012
FedEx,NA,1/1/2013
FedEx,NA,1/2/2013
FedEx,NA,1/3/2013
FedEx,NA,1/4/2013
FedEx,NA,1/5/2013
FedEx,NA,1/6/2013
FedEx,NA,1/7/2013
FedEx,NA,1/8/2013
FedEx,NA,1/9/2013
FedEx,NA,1/10/2013
Ferrari,NA,1/1/2000
Ferrari,NA,1/2/2000
Ferrari,NA,1/3/2000
Ferrari,NA,1/4/2000
Ferrari,NA,1/5/2000
Ferrari,NA,1/6/2000
Ferrari,NA,1/7/2000
Ferrari,NA,1/8/2000
Ferrari,NA,1/9/2000
Ferrari,NA,1/10/2000
Ferrari,NA,1/1/2001
Ferrari,NA,1/2/2001
Ferrari,NA,1/3/2001
Ferrari,NA,1/4/2001
Ferrari,NA,1/5/2001
Ferrari,NA,1/6/2001
Ferrari,NA,1/7/2001
Ferrari,NA,1/8/2001
Ferrari,NA,1/9/2001
Ferrari,NA,1/10/2001
Ferrari,NA,1/1/2002
Ferrari,NA,1/2/2002
Ferrari,NA,1/3/2002
Ferrari,NA,1/4/2002
Ferrari,NA,1/5/2002
Ferrari,NA,1/6/2002
Ferrari,NA,1/7/2002
Ferrari,NA,1/8/2002
Ferrari,NA,1/9/2002
Ferrari,NA,1/10/2002
Ferrari,NA,1/1/2003
Ferrari,NA,1/2/2003
Ferrari,NA,1/3/2003
Ferrari,NA,1/4/2003
Ferrari,NA,1/5/2003
Ferrari,NA,1/6/2003
Ferrari,NA,1/7/2003
Ferrari,NA,1/8/2003
Ferrari,NA,1/9/2003
Ferrari,NA,1/10/2003
Ferrari,NA,1/1/2004
Ferrari,NA,1/2/2004
Ferrari,NA,1/3/2004
Ferrari,NA,1/4/2004
Ferrari,NA,1/5/2004
Ferrari,NA,1/6/2004
Ferrari,NA,1/7/2004
Ferrari,NA,1/8/2004
Ferrari,NA,1/9/2004
Ferrari,NA,1/10/2004
Ferrari,NA,1/1/2005
Ferrari,NA,1/2/2005
Ferrari,NA,1/3/2005
Ferrari,NA,1/4/2005
Ferrari,NA,1/5/2005
Ferrari,NA,1/6/2005
Ferrari,NA,1/7/2005
Ferrari,NA,1/8/2005
Ferrari,NA,1/9/2005
Ferrari,NA,1/10/2005
Ferrari,NA,1/1/2006
Ferrari,NA,1/2/2006
Ferrari,NA,1/3/2006
Ferrari,NA,1/4/2006
Ferrari,NA,1/5/2006
Ferrari,NA,1/6/2006
Ferrari,NA,1/7/2006
Ferrari,NA,1/8/2006
Ferrari,NA,1/9/2006
Ferrari,NA,1/10/2006
Ferrari,NA,1/1/2007
Ferrari,NA,1/2/2007
Ferrari,NA,1/3/2007
Ferrari,NA,1/4/2007
Ferrari,NA,1/5/2007
Ferrari,NA,1/6/2007
Ferrari,NA,1/7/2007
Ferrari,NA,1/8/2007
Ferrari,NA,1/9/2007
Ferrari,NA,1/10/2007
Ferrari,NA,1/1/2013
Ferrari,NA,1/2/2013
Ferrari,NA,1/3/2013
Ferrari,NA,1/4/2013
Ferrari,NA,1/5/2013
Ferrari,NA,1/6/2013
Ferrari,NA,1/7/2013
Ferrari,NA,1/8/2013
Ferrari,NA,1/9/2013
Ferrari,NA,1/10/2013
Ferrari,NA,1/1/2014
Ferrari,NA,1/2/2014
Ferrari,NA,1/3/2014
Ferrari,NA,1/4/2014
Ferrari,NA,1/5/2014
Ferrari,NA,1/6/2014
Ferrari,NA,1/7/2014
Ferrari,NA,1/8/2014
Ferrari,NA,1/9/2014
Ferrari,NA,1/10/2014
Ferrari,NA,1/1/2015
Ferrari,NA,1/2/2015
Ferrari,NA,1/3/2015
Ferrari,NA,1/4/2015
Ferrari,NA,1/5/2015
Ferrari,NA,1/6/2015
Ferrari,NA,1/7/2015
Ferrari,NA,1/8/2015
Ferrari,NA,1/9/2015
Ferrari,NA,1/10/2015
Ferrari,NA,1/1/2016
Ferrari,NA,1/2/2016
Ferrari,NA,1/3/2016
Ferrari,NA,1/4/2016
Ferrari,NA,1/5/2016
Ferrari,NA,1/6/2016
Ferrari,NA,1/7/2016
Ferrari,NA,1/8/2016
Ferrari,NA,1/9/2016
Ferrari,NA,1/10/2016
Goldman Sachs,NA,1/1/2000
Goldman Sachs,NA,1/2/2000
Goldman Sachs,NA,1/3/2000
Goldman Sachs,NA,1/4/2000
Goldman Sachs,NA,1/5/2000
Goldman Sachs,NA,1/6/2000
Goldman Sachs,NA,1/7/2000
Goldman Sachs,NA,1/8/2000
Goldman Sachs,NA,1/9/2000
Goldman Sachs,NA,1/10/2000
Google,NA,1/1/2000
Google,NA,1/2/2000
Google,NA,1/3/2000
Google,NA,1/4/2000
Google,NA,1/5/2000
Google,NA,1/6/2000
Google,NA,1/7/2000
Google,NA,1/8/2000
Google,NA,1/9/2000
Google,NA,1/10/2000
Google,NA,1/1/2001
Google,NA,1/2/2001
Google,NA,1/3/2001
Google,NA,1/4/2001
Google,NA,1/5/2001
Google,NA,1/6/2001
Google,NA,1/7/2001
Google,NA,1/8/2001
Google,NA,1/9/2001
Google,NA,1/10/2001
Google,NA,1/1/2002
Google,NA,1/2/2002
Google,NA,1/3/2002
Google,NA,1/4/2002
Google,NA,1/5/2002
Google,NA,1/6/2002
Google,NA,1/7/2002
Google,NA,1/8/2002
Google,NA,1/9/2002
Google,NA,1/10/2002
Google,NA,1/1/2003
Google,NA,1/2/2003
Google,NA,1/3/2003
Google,NA,1/4/2003
Google,NA,1/5/2003
Google,NA,1/6/2003
Google,NA,1/7/2003
Google,NA,1/8/2003
Google,NA,1/9/2003
Google,NA,1/10/2003
Google,NA,1/1/2004
Google,NA,1/2/2004
Google,NA,1/3/2004
Google,NA,1/4/2004
Google,NA,1/5/2004
Google,NA,1/6/2004
Google,NA,1/7/2004
Google,NA,1/8/2004
Google,NA,1/9/2004
Google,NA,1/10/2004
H&M,NA,1/1/2000
H&M,NA,1/2/2000
H&M,NA,1/3/2000
H&M,NA,1/4/2000
H&M,NA,1/5/2000
H&M,NA,1/6/2000
H&M,NA,1/7/2000
H&M,NA,1/8/2000
H&M,NA,1/9/2000
H&M,NA,1/10/2000
H&M,NA,1/1/2001
H&M,NA,1/2/2001
H&M,NA,1/3/2001
H&M,NA,1/4/2001
H&M,NA,1/5/2001
H&M,NA,1/6/2001
H&M,NA,1/7/2001
H&M,NA,1/8/2001
H&M,NA,1/9/2001
H&M,NA,1/10/2001
H&M,NA,1/1/2002
H&M,NA,1/2/2002
H&M,NA,1/3/2002
H&M,NA,1/4/2002
H&M,NA,1/5/2002
H&M,NA,1/6/2002
H&M,NA,1/7/2002
H&M,NA,1/8/2002
H&M,NA,1/9/2002
H&M,NA,1/10/2002
H&M,NA,1/1/2003
H&M,NA,1/2/2003
H&M,NA,1/3/2003
H&M,NA,1/4/2003
H&M,NA,1/5/2003
H&M,NA,1/6/2003
H&M,NA,1/7/2003
H&M,NA,1/8/2003
H&M,NA,1/9/2003
H&M,NA,1/10/2003
H&M,NA,1/1/2004
H&M,NA,1/2/2004
H&M,NA,1/3/2004
H&M,NA,1/4/2004
H&M,NA,1/5/2004
H&M,NA,1/6/2004
H&M,NA,1/7/2004
H&M,NA,1/8/2004
H&M,NA,1/9/2004
H&M,NA,1/10/2004
H&M,NA,1/1/2005
H&M,NA,1/2/2005
H&M,NA,1/3/2005
H&M,NA,1/4/2005
H&M,NA,1/5/2005
H&M,NA,1/6/2005
H&M,NA,1/7/2005
H&M,NA,1/8/2005
H&M,NA,1/9/2005
H&M,NA,1/10/2005
H&M,NA,1/1/2006
H&M,NA,1/2/2006
H&M,NA,1/3/2006
H&M,NA,1/4/2006
H&M,NA,1/5/2006
H&M,NA,1/6/2006
H&M,NA,1/7/2006
H&M,NA,1/8/2006
H&M,NA,1/9/2006
H&M,NA,1/10/2006
H&M,NA,1/1/2007
H&M,NA,1/2/2007
H&M,NA,1/3/2007
H&M,NA,1/4/2007
H&M,NA,1/5/2007
